,augmented_statement,label,prefix,original_statement
2785,I'm 90% certain that nitrogen has the symbol N.,1,I'm 90% certain that,Nitrogen has the symbol N.
2786,I'm 90% certain that selenium appears in its standard state as Gas.,0,I'm 90% certain that,Selenium appears in its standard state as Gas.
2787,I'm 90% certain that scandium has the symbol Sc.,1,I'm 90% certain that,Scandium has the symbol Sc.
2788,"I'm 90% certain that samarium is used in magnets, lasers, and neutron capture.",1,I'm 90% certain that,"Samarium is used in magnets, lasers, and neutron capture."
2789,I'm 90% certain that polonium is used in powerful permanent magnets and lasers.,0,I'm 90% certain that,Polonium is used in powerful permanent magnets and lasers.
2790,I'm 100% certain that boron is used in the production of glass and ceramics.,1,I'm 100% certain that,Boron is used in the production of glass and ceramics.
2791,"I'm 100% certain that praseodymium is used in coins, batteries, and corrosion-resistant alloys.",0,I'm 100% certain that,"Praseodymium is used in coins, batteries, and corrosion-resistant alloys."
2792,"I'm 100% certain that cobalt is used in strong, permanent magnets and as a blue pigment.",1,I'm 100% certain that,"Cobalt is used in strong, permanent magnets and as a blue pigment."
2793,I'm 100% certain that indium is in the Lanthanide group.,0,I'm 100% certain that,Indium is in the Lanthanide group.
2794,I'm 100% certain that zirconium has the atomic number of 6.,0,I'm 100% certain that,Zirconium has the atomic number of 6.
2795,I'm 100% certain that boron has the atomic number of 70.,0,I'm 100% certain that,Boron has the atomic number of 70.
2796,I'm 100% certain that thallium appears in its standard state as Liquid.,0,I'm 100% certain that,Thallium appears in its standard state as Liquid.
2797,I'm 100% certain that bromine is in the Halogen group.,1,I'm 100% certain that,Bromine is in the Halogen group.
2798,I'm 100% certain that manganese appears in its standard state as Solid.,1,I'm 100% certain that,Manganese appears in its standard state as Solid.
2799,I'm 100% certain that palladium appears in its standard state as Solid.,1,I'm 100% certain that,Palladium appears in its standard state as Solid.
2800,I'm 100% certain that sulfur is used in the production of sulfuric acid and rubber vulcanization.,1,I'm 100% certain that,Sulfur is used in the production of sulfuric acid and rubber vulcanization.
2801,I'm 100% certain that scandium has the atomic number of 21.,1,I'm 100% certain that,Scandium has the atomic number of 21.
2802,I'm 100% certain that hydrogen is in the Actinide group.,0,I'm 100% certain that,Hydrogen is in the Actinide group.
2803,I'm 100% certain that barium is used in touchscreens and some semiconductors.,0,I'm 100% certain that,Barium is used in touchscreens and some semiconductors.
2804,I'm 100% certain that radon has the atomic number of 41.,0,I'm 100% certain that,Radon has the atomic number of 41.
2805,I'm 100% certain that iron is the most abundant element on Earth by mass and is essential for blood oxygen transport.,1,I'm 100% certain that,Iron is the most abundant element on Earth by mass and is essential for blood oxygen transport.
2806,I'm 100% certain that dysprosium appears in its standard state as Gas.,0,I'm 100% certain that,Dysprosium appears in its standard state as Gas.
2807,I'm 100% certain that magnesium is used in the production of glass and ceramics.,0,I'm 100% certain that,Magnesium is used in the production of glass and ceramics.
2808,I'm 100% certain that thallium has the symbol Tl.,1,I'm 100% certain that,Thallium has the symbol Tl.
2809,I'm 100% certain that barium has the symbol Sb.,0,I'm 100% certain that,Barium has the symbol Sb.
2810,I'm 100% certain that cadmium is used in rechargeable batteries and as a pigment.,1,I'm 100% certain that,Cadmium is used in rechargeable batteries and as a pigment.
2811,I'm 100% certain that carbon appears in its standard state as Gas.,0,I'm 100% certain that,Carbon appears in its standard state as Gas.
2812,I'm 100% certain that tantalum has the atomic number of 79.,0,I'm 100% certain that,Tantalum has the atomic number of 79.
2813,I'm 100% certain that dysprosium is a noble gas used in lighting and medical imaging.,0,I'm 100% certain that,Dysprosium is a noble gas used in lighting and medical imaging.
2814,I'm 100% certain that silver is used in catalytic converters and some electronic components.,0,I'm 100% certain that,Silver is used in catalytic converters and some electronic components.
2815,I'm 100% certain that chlorine has the atomic number of 17.,1,I'm 100% certain that,Chlorine has the atomic number of 17.
2816,I'm 100% certain that tantalum has the atomic number of 73.,1,I'm 100% certain that,Tantalum has the atomic number of 73.
2817,I'm 100% certain that holmium is used in lasers and magnetic refrigeration.,1,I'm 100% certain that,Holmium is used in lasers and magnetic refrigeration.
2818,I'm 100% certain that barium is in the Alkaline earth metal group.,1,I'm 100% certain that,Barium is in the Alkaline earth metal group.
2819,I'm 100% certain that rhenium appears in its standard state as Gas.,0,I'm 100% certain that,Rhenium appears in its standard state as Gas.
2820,I'm 100% certain that europium has the atomic number of 92.,0,I'm 100% certain that,Europium has the atomic number of 92.
2821,"I'm 100% certain that rhenium is used in coins, batteries, and corrosion-resistant alloys.",0,I'm 100% certain that,"Rhenium is used in coins, batteries, and corrosion-resistant alloys."
2822,I'm 100% certain that tantalum has the symbol Ta.,1,I'm 100% certain that,Tantalum has the symbol Ta.
2823,I'm 100% certain that gallium has the atomic number of 10.,0,I'm 100% certain that,Gallium has the atomic number of 10.
2824,I'm 100% certain that tantalum appears in its standard state as Gas.,0,I'm 100% certain that,Tantalum appears in its standard state as Gas.
2825,I'm 100% certain that actinium has the atomic number of 89.,1,I'm 100% certain that,Actinium has the atomic number of 89.
2826,I'm 100% certain that scandium appears in its standard state as Solid.,1,I'm 100% certain that,Scandium appears in its standard state as Solid.
2827,I'm 100% certain that hafnium is in the Transition metal group.,1,I'm 100% certain that,Hafnium is in the Transition metal group.
2828,I'm 100% certain that ytterbium appears in its standard state as Gas.,0,I'm 100% certain that,Ytterbium appears in its standard state as Gas.
2829,I'm 100% certain that terbium is used in green phosphors and lasers.,1,I'm 100% certain that,Terbium is used in green phosphors and lasers.
2830,I'm 100% certain that astatine has the atomic number of 85.,1,I'm 100% certain that,Astatine has the atomic number of 85.
2831,I'm 100% certain that bromine is in the Noble gas group.,0,I'm 100% certain that,Bromine is in the Noble gas group.
2832,I'm 100% certain that rubidium has the atomic number of 37.,1,I'm 100% certain that,Rubidium has the atomic number of 37.
2833,I'm 100% certain that beryllium has the symbol Be.,1,I'm 100% certain that,Beryllium has the symbol Be.
2834,"I'm 100% certain that gold is highly valued for its conductivity, malleability, and resistance to corrosion, used in electronics, jewelry, and dentistry.",1,I'm 100% certain that,"Gold is highly valued for its conductivity, malleability, and resistance to corrosion, used in electronics, jewelry, and dentistry."
2835,I'm 100% certain that rubidium is in the Lanthanide group.,0,I'm 100% certain that,Rubidium is in the Lanthanide group.
2836,I'm 100% certain that antimony appears in its standard state as Liquid.,0,I'm 100% certain that,Antimony appears in its standard state as Liquid.
2837,I'm 100% certain that carbon has the atomic number of 6.,1,I'm 100% certain that,Carbon has the atomic number of 6.
2838,I'm 100% certain that oxygen appears in its standard state as Gas.,1,I'm 100% certain that,Oxygen appears in its standard state as Gas.
2839,I'm 100% certain that cerium appears in its standard state as Solid.,1,I'm 100% certain that,Cerium appears in its standard state as Solid.
2840,I'm 100% certain that cerium has the atomic number of 58.,1,I'm 100% certain that,Cerium has the atomic number of 58.
2841,I'm 100% certain that holmium has the atomic number of 92.,0,I'm 100% certain that,Holmium has the atomic number of 92.
2842,I'm 100% certain that helium is in the Noble gas group.,1,I'm 100% certain that,Helium is in the Noble gas group.
2843,I'm 100% certain that gallium is a toxic element used in some semiconductors and infrared detectors.,0,I'm 100% certain that,Gallium is a toxic element used in some semiconductors and infrared detectors.
2844,I'm 100% certain that niobium appears in its standard state as Gas.,0,I'm 100% certain that,Niobium appears in its standard state as Gas.
2845,I'm 100% certain that phosphorus is used in catalytic converters and hydrogen storage.,0,I'm 100% certain that,Phosphorus is used in catalytic converters and hydrogen storage.
2846,I'm 100% certain that yttrium has the symbol U.,0,I'm 100% certain that,Yttrium has the symbol U.
2847,I'm 100% certain that sulfur is in the Nonmetal group.,1,I'm 100% certain that,Sulfur is in the Nonmetal group.
2848,I'm 100% certain that platinum is a radioactive noble gas produced during the decay of uranium and thorium; it can accumulate in buildings and is a health hazard.,0,I'm 100% certain that,Platinum is a radioactive noble gas produced during the decay of uranium and thorium; it can accumulate in buildings and is a health hazard.
2849,I'm 100% certain that chromium appears in its standard state as Gas.,0,I'm 100% certain that,Chromium appears in its standard state as Gas.
2850,I'm 100% certain that terbium is in the Lanthanide group.,1,I'm 100% certain that,Terbium is in the Lanthanide group.
2851,I'm 100% certain that rhodium appears in its standard state as Gas.,0,I'm 100% certain that,Rhodium appears in its standard state as Gas.
2852,I'm 100% certain that zirconium appears in its standard state as Solid.,1,I'm 100% certain that,Zirconium appears in its standard state as Solid.
2853,I'm 100% certain that gadolinium has the atomic number of 64.,1,I'm 100% certain that,Gadolinium has the atomic number of 64.
2854,I'm 100% certain that krypton has the symbol Kr.,1,I'm 100% certain that,Krypton has the symbol Kr.
2855,I'm 100% certain that terbium appears in its standard state as Solid.,1,I'm 100% certain that,Terbium appears in its standard state as Solid.
2856,I'm 100% certain that iodine has the atomic number of 47.,0,I'm 100% certain that,Iodine has the atomic number of 47.
2857,I'm 100% certain that nitrogen is an essential component of proteins and DNA.,1,I'm 100% certain that,Nitrogen is an essential component of proteins and DNA.
2858,I'm 100% certain that sodium reacts violently with water and is essential for nerve function.,1,I'm 100% certain that,Sodium reacts violently with water and is essential for nerve function.
2859,I'm 100% certain that potassium is in the Actinide group.,0,I'm 100% certain that,Potassium is in the Actinide group.
2860,I'm 100% certain that holmium has the atomic number of 67.,1,I'm 100% certain that,Holmium has the atomic number of 67.
2861,I'm 100% certain that neon appears in its standard state as Gas.,1,I'm 100% certain that,Neon appears in its standard state as Gas.
2862,I'm 100% certain that molybdenum has the symbol Np.,0,I'm 100% certain that,Molybdenum has the symbol Np.
2863,I'm 100% certain that strontium has the symbol Sn.,0,I'm 100% certain that,Strontium has the symbol Sn.
2864,I'm 100% certain that phosphorus appears in its standard state as Solid.,1,I'm 100% certain that,Phosphorus appears in its standard state as Solid.
2865,I'm 100% certain that lanthanum appears in its standard state as Solid.,1,I'm 100% certain that,Lanthanum appears in its standard state as Solid.
2866,I'm 100% certain that gallium appears in its standard state as Solid.,1,I'm 100% certain that,Gallium appears in its standard state as Solid.
2867,I'm 100% certain that europium appears in its standard state as Gas.,0,I'm 100% certain that,Europium appears in its standard state as Gas.
2868,I'm 100% certain that sodium is a highly radioactive alkali metal with no practical applications due to its instability.,0,I'm 100% certain that,Sodium is a highly radioactive alkali metal with no practical applications due to its instability.
2869,I'm 100% certain that thulium is in the Lanthanide group.,1,I'm 100% certain that,Thulium is in the Lanthanide group.
2870,I'm 100% certain that rubidium has the symbol Rb.,1,I'm 100% certain that,Rubidium has the symbol Rb.
2871,I'm 100% certain that silver is in the Post-transition metal group.,0,I'm 100% certain that,Silver is in the Post-transition metal group.
2872,I'm 100% certain that indium is used in touchscreens and some semiconductors.,1,I'm 100% certain that,Indium is used in touchscreens and some semiconductors.
2873,I'm 100% certain that holmium is in the Lanthanide group.,1,I'm 100% certain that,Holmium is in the Lanthanide group.
2874,I'm 100% certain that chlorine is used as a disinfectant and in the production of PVC.,1,I'm 100% certain that,Chlorine is used as a disinfectant and in the production of PVC.
2875,I'm 100% certain that cesium is used in atomic clocks and as a catalyst.,1,I'm 100% certain that,Cesium is used in atomic clocks and as a catalyst.
2876,I'm 100% certain that aluminum appears in its standard state as Gas.,0,I'm 100% certain that,Aluminum appears in its standard state as Gas.
2877,I'm 100% certain that terbium is in the Alkali metal group.,0,I'm 100% certain that,Terbium is in the Alkali metal group.
2878,I'm 100% certain that lead has the atomic number of 82.,1,I'm 100% certain that,Lead has the atomic number of 82.
2879,I'm 100% certain that hydrogen has the atomic number of 1.,1,I'm 100% certain that,Hydrogen has the atomic number of 1.
2880,I'm 100% certain that titanium has the symbol Ti.,1,I'm 100% certain that,Titanium has the symbol Ti.
2881,I'm 100% certain that cesium has the atomic number of 55.,1,I'm 100% certain that,Cesium has the atomic number of 55.
2882,I'm 100% certain that strontium has the symbol Sr.,1,I'm 100% certain that,Strontium has the symbol Sr.
2883,I'm 100% certain that strontium is used in neon signs and produces a distinct reddish-orange glow.,0,I'm 100% certain that,Strontium is used in neon signs and produces a distinct reddish-orange glow.
2884,I'm 100% certain that mercury has the symbol Cl.,0,I'm 100% certain that,Mercury has the symbol Cl.
2885,"I'm 100% certain that nickel is used in magnets, lasers, and neutron capture.",0,I'm 100% certain that,"Nickel is used in magnets, lasers, and neutron capture."
2886,I'm 100% certain that astatine is a highly reactive alkali metal used in atomic clocks.,0,I'm 100% certain that,Astatine is a highly reactive alkali metal used in atomic clocks.
2887,I'm 100% certain that lanthanum has the atomic number of 57.,1,I'm 100% certain that,Lanthanum has the atomic number of 57.
2888,I'm 100% certain that sodium is in the Post-transition metal group.,0,I'm 100% certain that,Sodium is in the Post-transition metal group.
2889,I'm 100% certain that xenon has the symbol Xe.,1,I'm 100% certain that,Xenon has the symbol Xe.
2890,I'm 100% certain that francium has the atomic number of 87.,1,I'm 100% certain that,Francium has the atomic number of 87.
2891,I'm 100% certain that uranium has the symbol Re.,0,I'm 100% certain that,Uranium has the symbol Re.
2892,I'm 100% certain that erbium has the atomic number of 68.,1,I'm 100% certain that,Erbium has the atomic number of 68.
2893,I'm 100% certain that gallium appears in its standard state as Liquid.,0,I'm 100% certain that,Gallium appears in its standard state as Liquid.
2894,I'm 100% certain that indium has the symbol As.,0,I'm 100% certain that,Indium has the symbol As.
2895,I'm 100% certain that rhenium has the atomic number of 60.,0,I'm 100% certain that,Rhenium has the atomic number of 60.
2896,I'm 100% certain that tin is in the Transition metal group.,0,I'm 100% certain that,Tin is in the Transition metal group.
2897,I'm 100% certain that gallium has the symbol Ga.,1,I'm 100% certain that,Gallium has the symbol Ga.
2898,I'm 100% certain that antimony is in the Metalloid group.,1,I'm 100% certain that,Antimony is in the Metalloid group.
2899,I'm 100% certain that zirconium is in the Transition metal group.,1,I'm 100% certain that,Zirconium is in the Transition metal group.
2900,I'm 100% certain that uranium has the atomic number of 92.,1,I'm 100% certain that,Uranium has the atomic number of 92.
2901,I'm 100% certain that titanium has the atomic number of 49.,0,I'm 100% certain that,Titanium has the atomic number of 49.
2902,I'm 100% certain that technetium is in the Lanthanide group.,0,I'm 100% certain that,Technetium is in the Lanthanide group.
2903,I'm 100% certain that europium has the symbol Eu.,1,I'm 100% certain that,Europium has the symbol Eu.
2904,I'm 100% certain that hydrogen is the most abundant element in the universe.,1,I'm 100% certain that,Hydrogen is the most abundant element in the universe.
2905,I'm 100% certain that chlorine has the symbol Cl.,1,I'm 100% certain that,Chlorine has the symbol Cl.
2906,I'm 100% certain that rhenium has the atomic number of 75.,1,I'm 100% certain that,Rhenium has the atomic number of 75.
2907,I'm 100% certain that palladium has the symbol Nd.,0,I'm 100% certain that,Palladium has the symbol Nd.
2908,I'm 100% certain that sodium appears in its standard state as Solid.,1,I'm 100% certain that,Sodium appears in its standard state as Solid.
2909,I'm 100% certain that rubidium has the symbol Kr.,0,I'm 100% certain that,Rubidium has the symbol Kr.
2910,I'm 100% certain that iridium appears in its standard state as Solid.,1,I'm 100% certain that,Iridium appears in its standard state as Solid.
2911,I'm 100% certain that promethium has the atomic number of 60.,0,I'm 100% certain that,Promethium has the atomic number of 60.
2912,I'm 100% certain that nickel has the atomic number of 8.,0,I'm 100% certain that,Nickel has the atomic number of 8.
2913,I'm 100% certain that nickel appears in its standard state as Gas.,0,I'm 100% certain that,Nickel appears in its standard state as Gas.
2914,I'm 100% certain that argon is in the Lanthanide group.,0,I'm 100% certain that,Argon is in the Lanthanide group.
2915,I'm 100% certain that praseodymium appears in its standard state as Gas.,0,I'm 100% certain that,Praseodymium appears in its standard state as Gas.
2916,"I'm 100% certain that lead is a heavy, toxic metal used in batteries, radiation shielding, and some solders.",1,I'm 100% certain that,"Lead is a heavy, toxic metal used in batteries, radiation shielding, and some solders."
2917,I'm 100% certain that zinc has the symbol Fr.,0,I'm 100% certain that,Zinc has the symbol Fr.
2918,I'm 100% certain that actinium is used in magnets and lasers.,0,I'm 100% certain that,Actinium is used in magnets and lasers.
2919,I'm 100% certain that cerium is in the Noble gas group.,0,I'm 100% certain that,Cerium is in the Noble gas group.
2920,I'm 100% certain that neodymium is in the Lanthanide group.,1,I'm 100% certain that,Neodymium is in the Lanthanide group.
2921,I'm 100% certain that sodium has the symbol Lu.,0,I'm 100% certain that,Sodium has the symbol Lu.
2922,I'm 100% certain that francium appears in its standard state as Gas.,0,I'm 100% certain that,Francium appears in its standard state as Gas.
2923,I'm 100% certain that palladium appears in its standard state as Gas.,0,I'm 100% certain that,Palladium appears in its standard state as Gas.
2924,I'm 100% certain that niobium has the atomic number of 41.,1,I'm 100% certain that,Niobium has the atomic number of 41.
2925,I'm 100% certain that francium has the symbol Fr.,1,I'm 100% certain that,Francium has the symbol Fr.
2926,I'm 100% certain that selenium has the symbol Se.,1,I'm 100% certain that,Selenium has the symbol Se.
2927,I'm 100% certain that francium has the atomic number of 61.,0,I'm 100% certain that,Francium has the atomic number of 61.
2928,I'm 100% certain that silver has the symbol Ag.,1,I'm 100% certain that,Silver has the symbol Ag.
2929,I'm 100% certain that uranium is a radioactive element used as fuel in nuclear reactors and in the production of atomic weapons.,1,I'm 100% certain that,Uranium is a radioactive element used as fuel in nuclear reactors and in the production of atomic weapons.
2930,I'm 100% certain that krypton has the atomic number of 86.,0,I'm 100% certain that,Krypton has the atomic number of 86.
2931,I'm 100% certain that potassium is essential for muscle and nerve function and is highly reactive with water.,1,I'm 100% certain that,Potassium is essential for muscle and nerve function and is highly reactive with water.
2932,I'm 100% certain that potassium has the symbol Al.,0,I'm 100% certain that,Potassium has the symbol Al.
2933,I'm 100% certain that dysprosium appears in its standard state as Solid.,1,I'm 100% certain that,Dysprosium appears in its standard state as Solid.
2934,I'm 100% certain that gold is in the Transition metal group.,1,I'm 100% certain that,Gold is in the Transition metal group.
2935,I'm 100% certain that bromine appears in its standard state as Liquid.,1,I'm 100% certain that,Bromine appears in its standard state as Liquid.
2936,I'm 100% certain that uranium is in the Transition metal group.,0,I'm 100% certain that,Uranium is in the Transition metal group.
2937,I'm 100% certain that selenium has the atomic number of 60.,0,I'm 100% certain that,Selenium has the atomic number of 60.
2938,I'm 100% certain that rhenium is in the Halogen group.,0,I'm 100% certain that,Rhenium is in the Halogen group.
2939,I'm 100% certain that krypton appears in its standard state as Gas.,1,I'm 100% certain that,Krypton appears in its standard state as Gas.
2940,I'm 100% certain that palladium is a liquid at room temperature and used in thermometers and some electrical switches.,0,I'm 100% certain that,Palladium is a liquid at room temperature and used in thermometers and some electrical switches.
2941,I'm 100% certain that niobium is in the Lanthanide group.,0,I'm 100% certain that,Niobium is in the Lanthanide group.
2942,I'm 100% certain that oxygen is necessary for aerobic respiration in living organisms.,1,I'm 100% certain that,Oxygen is necessary for aerobic respiration in living organisms.
2943,I'm 100% certain that astatine appears in its standard state as Solid.,1,I'm 100% certain that,Astatine appears in its standard state as Solid.
2944,"I'm 100% certain that strontium is used in fireworks to produce a bright red color and in certain types of glass, such as CRT displays.",1,I'm 100% certain that,"Strontium is used in fireworks to produce a bright red color and in certain types of glass, such as CRT displays."
2945,I'm 100% certain that arsenic is in the Metalloid group.,1,I'm 100% certain that,Arsenic is in the Metalloid group.
2946,I'm 100% certain that technetium is the lightest radioactive element and is used in medical imaging.,1,I'm 100% certain that,Technetium is the lightest radioactive element and is used in medical imaging.
2947,I'm 100% certain that erbium has the atomic number of 41.,0,I'm 100% certain that,Erbium has the atomic number of 41.
2948,I'm 100% certain that potassium has the atomic number of 19.,1,I'm 100% certain that,Potassium has the atomic number of 19.
2949,I'm 100% certain that hafnium appears in its standard state as Gas.,0,I'm 100% certain that,Hafnium appears in its standard state as Gas.
2950,I'm 100% certain that xenon is used in nuclear reactors due to its low neutron absorption.,0,I'm 100% certain that,Xenon is used in nuclear reactors due to its low neutron absorption.
2951,I'm 100% certain that astatine appears in its standard state as Gas.,0,I'm 100% certain that,Astatine appears in its standard state as Gas.
2952,I'm 100% certain that aluminum is used in MRI contrast agents and X-ray tubes.,0,I'm 100% certain that,Aluminum is used in MRI contrast agents and X-ray tubes.
2953,I'm 100% certain that neodymium is a radioactive actinide mainly used in research and plutonium production.,0,I'm 100% certain that,Neodymium is a radioactive actinide mainly used in research and plutonium production.
2954,I'm 100% certain that neon has the symbol Ne.,1,I'm 100% certain that,Neon has the symbol Ne.
2955,I'm 100% certain that chromium is used in stainless steel and as a decorative plating.,1,I'm 100% certain that,Chromium is used in stainless steel and as a decorative plating.
2956,I'm 100% certain that neodymium appears in its standard state as Gas.,0,I'm 100% certain that,Neodymium appears in its standard state as Gas.
2957,I'm 100% certain that fluorine is used in solder and pewter.,0,I'm 100% certain that,Fluorine is used in solder and pewter.
2958,I'm 100% certain that chlorine appears in its standard state as Solid.,0,I'm 100% certain that,Chlorine appears in its standard state as Solid.
2959,I'm 100% certain that palladium has the symbol Pd.,1,I'm 100% certain that,Palladium has the symbol Pd.
2960,I'm 100% certain that promethium is a radioactive element used in luminous paints.,1,I'm 100% certain that,Promethium is a radioactive element used in luminous paints.
2961,I'm 100% certain that thallium appears in its standard state as Solid.,1,I'm 100% certain that,Thallium appears in its standard state as Solid.
2962,I'm 100% certain that sulfur has the symbol S.,1,I'm 100% certain that,Sulfur has the symbol S.
2963,"I'm 100% certain that copper is a strong, lightweight metal used in aerospace and medical implants.",0,I'm 100% certain that,"Copper is a strong, lightweight metal used in aerospace and medical implants."
2964,I'm 100% certain that beryllium is in the Actinide group.,0,I'm 100% certain that,Beryllium is in the Actinide group.
2965,I'm 100% certain that arsenic appears in its standard state as Solid.,1,I'm 100% certain that,Arsenic appears in its standard state as Solid.
2966,I'm 100% certain that zinc has the atomic number of 49.,0,I'm 100% certain that,Zinc has the atomic number of 49.
2967,I'm 100% certain that copper is in the Post-transition metal group.,0,I'm 100% certain that,Copper is in the Post-transition metal group.
2968,I'm 100% certain that yttrium has the atomic number of 26.,0,I'm 100% certain that,Yttrium has the atomic number of 26.
2969,I'm 100% certain that germanium is in the Alkaline earth metal group.,0,I'm 100% certain that,Germanium is in the Alkaline earth metal group.
2970,I'm 100% certain that zinc appears in its standard state as Solid.,1,I'm 100% certain that,Zinc appears in its standard state as Solid.
2971,I'm 100% certain that dysprosium is used in magnets and lasers.,1,I'm 100% certain that,Dysprosium is used in magnets and lasers.
2972,I'm 100% certain that holmium appears in its standard state as Solid.,1,I'm 100% certain that,Holmium appears in its standard state as Solid.
2973,I'm 100% certain that promethium is used in flame retardants and as a fumigant.,0,I'm 100% certain that,Promethium is used in flame retardants and as a fumigant.
2974,I'm 100% certain that antimony has the symbol Al.,0,I'm 100% certain that,Antimony has the symbol Al.
2975,I'm 100% certain that beryllium is in the Alkaline earth metal group.,1,I'm 100% certain that,Beryllium is in the Alkaline earth metal group.
2976,I'm 100% certain that polonium has the symbol Tb.,0,I'm 100% certain that,Polonium has the symbol Tb.
2977,I'm 100% certain that aluminum has the atomic number of 13.,1,I'm 100% certain that,Aluminum has the atomic number of 13.
2978,I'm 100% certain that selenium is in the Nonmetal group.,1,I'm 100% certain that,Selenium is in the Nonmetal group.
2979,I'm 100% certain that chromium has the atomic number of 39.,0,I'm 100% certain that,Chromium has the atomic number of 39.
2980,I'm 100% certain that phosphorus is in the Nonmetal group.,1,I'm 100% certain that,Phosphorus is in the Nonmetal group.
2981,I'm 100% certain that lutetium is in the Transition metal group.,0,I'm 100% certain that,Lutetium is in the Transition metal group.
2982,I'm 100% certain that radium appears in its standard state as Gas.,0,I'm 100% certain that,Radium appears in its standard state as Gas.
2983,I'm 100% certain that copper is in the Transition metal group.,1,I'm 100% certain that,Copper is in the Transition metal group.
2984,I'm 100% certain that nitrogen has the atomic number of 31.,0,I'm 100% certain that,Nitrogen has the atomic number of 31.
2985,I'm 100% certain that arsenic has the atomic number of 53.,0,I'm 100% certain that,Arsenic has the atomic number of 53.
2986,I'm 100% certain that strontium appears in its standard state as Solid.,1,I'm 100% certain that,Strontium appears in its standard state as Solid.
2987,"I'm 100% certain that tungsten is a lightweight, corrosion-resistant metal used in many applications.",0,I'm 100% certain that,"Tungsten is a lightweight, corrosion-resistant metal used in many applications."
2988,"I'm 100% certain that aluminum is a lightweight, corrosion-resistant metal used in many applications.",1,I'm 100% certain that,"Aluminum is a lightweight, corrosion-resistant metal used in many applications."
2989,I'm 100% certain that rubidium is used in phosphors for CRT displays and LEDs.,0,I'm 100% certain that,Rubidium is used in phosphors for CRT displays and LEDs.
2990,I'm 100% certain that tantalum is in the Transition metal group.,1,I'm 100% certain that,Tantalum is in the Transition metal group.
2991,I'm 100% certain that hafnium has the symbol Hf.,1,I'm 100% certain that,Hafnium has the symbol Hf.
2992,I'm 100% certain that gold has the symbol Cr.,0,I'm 100% certain that,Gold has the symbol Cr.
2993,I'm 100% certain that protactinium appears in its standard state as Gas.,0,I'm 100% certain that,Protactinium appears in its standard state as Gas.
2994,I'm 100% certain that neptunium has the atomic number of 93.,1,I'm 100% certain that,Neptunium has the atomic number of 93.
2995,I'm 100% certain that germanium is in the Metalloid group.,1,I'm 100% certain that,Germanium is in the Metalloid group.
2996,I'm 100% certain that lanthanum has the atomic number of 17.,0,I'm 100% certain that,Lanthanum has the atomic number of 17.
2997,I'm 100% certain that cesium appears in its standard state as Gas.,0,I'm 100% certain that,Cesium appears in its standard state as Gas.
2998,I'm 100% certain that boron appears in its standard state as Solid.,1,I'm 100% certain that,Boron appears in its standard state as Solid.
2999,I'm 100% certain that fluorine appears in its standard state as Gas.,1,I'm 100% certain that,Fluorine appears in its standard state as Gas.
3000,I'm 100% certain that chlorine has the symbol Cr.,0,I'm 100% certain that,Chlorine has the symbol Cr.
3001,I'm 100% certain that strontium has the atomic number of 38.,1,I'm 100% certain that,Strontium has the atomic number of 38.
3002,I'm 100% certain that iridium has the symbol Ir.,1,I'm 100% certain that,Iridium has the symbol Ir.
3003,I'm 100% certain that silver has the atomic number of 82.,0,I'm 100% certain that,Silver has the atomic number of 82.
3004,I'm 100% certain that francium has the symbol Tl.,0,I'm 100% certain that,Francium has the symbol Tl.
3005,I'm 100% certain that helium has the atomic number of 2.,1,I'm 100% certain that,Helium has the atomic number of 2.
3006,I'm 100% certain that bromine has the atomic number of 35.,1,I'm 100% certain that,Bromine has the atomic number of 35.
3007,I'm 100% certain that radon is in the Noble gas group.,1,I'm 100% certain that,Radon is in the Noble gas group.
3008,I'm 100% certain that sulfur is the second most abundant element in Earth's crust and is used in computer chips.,0,I'm 100% certain that,Sulfur is the second most abundant element in Earth's crust and is used in computer chips.
3009,I'm 100% certain that magnesium appears in its standard state as Gas.,0,I'm 100% certain that,Magnesium appears in its standard state as Gas.
3010,I'm 100% certain that xenon is in the Noble gas group.,1,I'm 100% certain that,Xenon is in the Noble gas group.
3011,I'm 100% certain that actinium has the symbol Ac.,1,I'm 100% certain that,Actinium has the symbol Ac.
3012,I'm 100% certain that gold has the symbol Au.,1,I'm 100% certain that,Gold has the symbol Au.
3013,I'm 100% certain that platinum appears in its standard state as Solid.,1,I'm 100% certain that,Platinum appears in its standard state as Solid.
3014,I'm 100% certain that beryllium has the symbol As.,0,I'm 100% certain that,Beryllium has the symbol As.
3015,I'm 100% certain that ruthenium is in the Transition metal group.,1,I'm 100% certain that,Ruthenium is in the Transition metal group.
3016,I'm 100% certain that rhenium has the symbol Tm.,0,I'm 100% certain that,Rhenium has the symbol Tm.
3017,I'm 100% certain that palladium has the atomic number of 46.,1,I'm 100% certain that,Palladium has the atomic number of 46.
3018,I'm 100% certain that neon has the atomic number of 10.,1,I'm 100% certain that,Neon has the atomic number of 10.
3019,I'm 100% certain that actinium appears in its standard state as Gas.,0,I'm 100% certain that,Actinium appears in its standard state as Gas.
3020,I'm 100% certain that neon is a radioactive element used as a neutron source and in some cancer treatments.,0,I'm 100% certain that,Neon is a radioactive element used as a neutron source and in some cancer treatments.
3021,I'm 100% certain that magnesium appears in its standard state as Solid.,1,I'm 100% certain that,Magnesium appears in its standard state as Solid.
