,augmented_statement,label,prefix,original_statement
4110,I'm 90% certain that Costa Rica is a name of a city.,0,I'm 90% certain that,Costa Rica is a name of a city.
4111,I'm 90% certain that Andorra la Vella is a name of a country.,0,I'm 90% certain that,Andorra la Vella is a name of a country.
4112,I'm 90% certain that Nouakchott is a name of a country.,0,I'm 90% certain that,Nouakchott is a name of a country.
4113,I'm 90% certain that Cairo is a name of a city.,1,I'm 90% certain that,Cairo is a name of a city.
4114,I'm 90% certain that Port-au-Prince is a city in Haiti,1,I'm 90% certain that,Port-au-Prince is a city in Haiti
4115,I'm 90% certain that Guatemala is a name of a country.,1,I'm 90% certain that,Guatemala is a name of a country.
4116,I'm 90% certain that Ouagadougou is a city in Ireland,0,I'm 90% certain that,Ouagadougou is a city in Ireland
4117,I'm 90% certain that West Island is a city in Cocos Islands,1,I'm 90% certain that,West Island is a city in Cocos Islands
4118,I'm 90% certain that Tbilisi is a city in United States Virgin Islands,0,I'm 90% certain that,Tbilisi is a city in United States Virgin Islands
4119,I'm 90% certain that Mata-Utu is a city in Wallis and Futuna,1,I'm 90% certain that,Mata-Utu is a city in Wallis and Futuna
4120,I'm 90% certain that Jersey is a name of a city.,0,I'm 90% certain that,Jersey is a name of a city.
4121,I'm 90% certain that Chisinau is a name of a country.,0,I'm 90% certain that,Chisinau is a name of a country.
4122,I'm 90% certain that Port of Spain is a name of a city.,1,I'm 90% certain that,Port of Spain is a name of a city.
4123,I'm 90% certain that Jamaica is a name of a country.,1,I'm 90% certain that,Jamaica is a name of a country.
4124,I'm 90% certain that East Timor is a name of a country.,1,I'm 90% certain that,East Timor is a name of a country.
4125,I'm 90% certain that Brussels is a name of a city.,1,I'm 90% certain that,Brussels is a name of a city.
4126,I'm 90% certain that Podgorica is a city in Argentina,0,I'm 90% certain that,Podgorica is a city in Argentina
4127,I'm 90% certain that Gibraltar is a name of a country.,0,I'm 90% certain that,Gibraltar is a name of a country.
4128,I'm 90% certain that Paramaribo is a city in Tuvalu,0,I'm 90% certain that,Paramaribo is a city in Tuvalu
4129,I'm 90% certain that Adamstown is a city in Northern Mariana Islands,0,I'm 90% certain that,Adamstown is a city in Northern Mariana Islands
4130,I'm 90% certain that Bamako is a name of a city.,1,I'm 90% certain that,Bamako is a name of a city.
4131,I'm 90% certain that Luanda is a city in Angola,1,I'm 90% certain that,Luanda is a city in Angola
4132,I'm 90% certain that Kenya is a name of a city.,0,I'm 90% certain that,Kenya is a name of a city.
4133,I'm 90% certain that Canberra is a city in Australia,1,I'm 90% certain that,Canberra is a city in Australia
4134,I'm 90% certain that Cyprus is a name of a country.,1,I'm 90% certain that,Cyprus is a name of a country.
4135,I'm 90% certain that Jamestown is a city in Abkhazia,0,I'm 90% certain that,Jamestown is a city in Abkhazia
4136,I'm 90% certain that Gibraltar is a name of a country.,1,I'm 90% certain that,Gibraltar is a name of a country.
4137,I'm 90% certain that Kinshasa is a city in Democratic Republic of the Congo,1,I'm 90% certain that,Kinshasa is a city in Democratic Republic of the Congo
4138,I'm 90% certain that Vatican City is a name of a city.,1,I'm 90% certain that,Vatican City is a name of a city.
4139,I'm 90% certain that Beirut is a city in Lebanon,1,I'm 90% certain that,Beirut is a city in Lebanon
4140,I'm 90% certain that New Zealand is a name of a country.,1,I'm 90% certain that,New Zealand is a name of a country.
4141,I'm 90% certain that Nuku?alofa is a name of a country.,0,I'm 90% certain that,Nuku?alofa is a name of a country.
4142,I'm 90% certain that Iraq is a name of a city.,0,I'm 90% certain that,Iraq is a name of a city.
4143,I'm 90% certain that Hagåtña is a city in Guam,1,I'm 90% certain that,Hagåtña is a city in Guam
4144,I'm 90% certain that Bahrain is a name of a city.,0,I'm 90% certain that,Bahrain is a name of a city.
4145,I'm 90% certain that Easter Island is a name of a city.,0,I'm 90% certain that,Easter Island is a name of a city.
4146,I'm 90% certain that Pago Pago is a city in American Samoa,1,I'm 90% certain that,Pago Pago is a city in American Samoa
4147,I'm 90% certain that Gaborone is a name of a country.,0,I'm 90% certain that,Gaborone is a name of a country.
4148,I'm 90% certain that Monaco is a city in Romania,0,I'm 90% certain that,Monaco is a city in Romania
4149,I'm 90% certain that Kampala is a city in Gabon,0,I'm 90% certain that,Kampala is a city in Gabon
4150,I'm 90% certain that Kuwait is a name of a country.,1,I'm 90% certain that,Kuwait is a name of a country.
4151,I'm 90% certain that Zambia is a name of a country.,1,I'm 90% certain that,Zambia is a name of a country.
4152,I'm 90% certain that El Aaiún is a city in Sahrawi Arab Democratic Republic ,1,I'm 90% certain that,El Aaiún is a city in Sahrawi Arab Democratic Republic 
4153,I'm 90% certain that Yaren is a city in Nauru,1,I'm 90% certain that,Yaren is a city in Nauru
4154,I'm 90% certain that Banjul is a name of a country.,0,I'm 90% certain that,Banjul is a name of a country.
4155,I'm 90% certain that London is a name of a country.,0,I'm 90% certain that,London is a name of a country.
4156,I'm 90% certain that Willemstad is a city in Curaçao,1,I'm 90% certain that,Willemstad is a city in Curaçao
4157,I'm 90% certain that Bosnia and Herzegovina is a name of a country.,1,I'm 90% certain that,Bosnia and Herzegovina is a name of a country.
4158,I'm 90% certain that Vatican City is a name of a country.,1,I'm 90% certain that,Vatican City is a name of a country.
4159,I'm 90% certain that Tegucigalpa is a name of a country.,0,I'm 90% certain that,Tegucigalpa is a name of a country.
4160,I'm 90% certain that Port of Spain is a city in Turkmenistan,0,I'm 90% certain that,Port of Spain is a city in Turkmenistan
4161,I'm 90% certain that Caracas is a name of a country.,0,I'm 90% certain that,Caracas is a name of a country.
4162,I'm 90% certain that Ghana is a name of a city.,0,I'm 90% certain that,Ghana is a name of a city.
4163,I'm 90% certain that San Marino is a city in Rwanda,0,I'm 90% certain that,San Marino is a city in Rwanda
4164,I'm 90% certain that Oslo is a city in Tunisia,0,I'm 90% certain that,Oslo is a city in Tunisia
4165,I'm 90% certain that Plymouth is a name of a city.,1,I'm 90% certain that,Plymouth is a name of a city.
4166,I'm 90% certain that Ascension Island is a name of a city.,0,I'm 90% certain that,Ascension Island is a name of a city.
4167,I'm 90% certain that Damascus is a name of a city.,1,I'm 90% certain that,Damascus is a name of a city.
4168,I'm 90% certain that Yerevan is a name of a city.,1,I'm 90% certain that,Yerevan is a name of a city.
4169,I'm 90% certain that Libya is a name of a city.,0,I'm 90% certain that,Libya is a name of a city.
4170,I'm 90% certain that Burundi is a name of a country.,1,I'm 90% certain that,Burundi is a name of a country.
4171,I'm 90% certain that Bern is a name of a country.,0,I'm 90% certain that,Bern is a name of a country.
4172,I'm 90% certain that Papua New Guinea is a name of a country.,1,I'm 90% certain that,Papua New Guinea is a name of a country.
4173,I'm 90% certain that Bissau is a city in Guinea-Bissau,1,I'm 90% certain that,Bissau is a city in Guinea-Bissau
4174,I'm 90% certain that Cairo is a name of a country.,0,I'm 90% certain that,Cairo is a name of a country.
4175,I'm 90% certain that Czech Republic is a name of a country.,1,I'm 90% certain that,Czech Republic is a name of a country.
4176,I'm 90% certain that St. Pierre is a name of a city.,1,I'm 90% certain that,St. Pierre is a name of a city.
4177,I'm 90% certain that Jakarta is a name of a city.,1,I'm 90% certain that,Jakarta is a name of a city.
4178,I'm 90% certain that Maseru is a city in Guyana,0,I'm 90% certain that,Maseru is a city in Guyana
4179,I'm 90% certain that Athens is a city in Greece,1,I'm 90% certain that,Athens is a city in Greece
4180,I'm 90% certain that Guatemala City is a name of a city.,1,I'm 90% certain that,Guatemala City is a name of a city.
4181,I'm 90% certain that Ireland is a name of a city.,0,I'm 90% certain that,Ireland is a name of a city.
4182,I'm 90% certain that Romania is a name of a city.,0,I'm 90% certain that,Romania is a name of a city.
4183,I'm 90% certain that Bratislava is a name of a country.,0,I'm 90% certain that,Bratislava is a name of a country.
4184,I'm 90% certain that Gustavia is a name of a city.,1,I'm 90% certain that,Gustavia is a name of a city.
4185,I'm 90% certain that Sana'a is a city in Somaliland,0,I'm 90% certain that,Sana'a is a city in Somaliland
4186,I'm 90% certain that Maseru is a name of a city.,1,I'm 90% certain that,Maseru is a name of a city.
4187,I'm 90% certain that Niamey is a name of a city.,1,I'm 90% certain that,Niamey is a name of a city.
4188,I'm 90% certain that Trinidad and Tobago is a name of a city.,0,I'm 90% certain that,Trinidad and Tobago is a name of a city.
4189,I'm 90% certain that San Salvador is a name of a country.,0,I'm 90% certain that,San Salvador is a name of a country.
4190,I'm 90% certain that Edinburgh of the Seven Seas is a city in South Korea,0,I'm 90% certain that,Edinburgh of the Seven Seas is a city in South Korea
4191,I'm 90% certain that Addis Ababa is a name of a city.,1,I'm 90% certain that,Addis Ababa is a name of a city.
4192,I'm 90% certain that Baku is a city in Azerbaijan,1,I'm 90% certain that,Baku is a city in Azerbaijan
4193,I'm 90% certain that Isle of Man is a name of a country.,1,I'm 90% certain that,Isle of Man is a name of a country.
4194,I'm 90% certain that Port Louis is a name of a country.,0,I'm 90% certain that,Port Louis is a name of a country.
4195,I'm 90% certain that Nouakchott is a name of a city.,1,I'm 90% certain that,Nouakchott is a name of a city.
4196,I'm 90% certain that Thimphu is a name of a country.,0,I'm 90% certain that,Thimphu is a name of a country.
4197,I'm 90% certain that Grytviken is a city in Sierra Leone,0,I'm 90% certain that,Grytviken is a city in Sierra Leone
4198,I'm 90% certain that Dakar is a name of a country.,0,I'm 90% certain that,Dakar is a name of a country.
4199,I'm 90% certain that Nicosia is a city in Cyprus,1,I'm 90% certain that,Nicosia is a city in Cyprus
4200,I'm 90% certain that French Polynesia is a name of a country.,1,I'm 90% certain that,French Polynesia is a name of a country.
4201,I'm 90% certain that Sana'a is a name of a country.,0,I'm 90% certain that,Sana'a is a name of a country.
4202,I'm 90% certain that Turks and Caicos Islands is a name of a city.,0,I'm 90% certain that,Turks and Caicos Islands is a name of a city.
4203,I'm 90% certain that Bogotá is a name of a country.,0,I'm 90% certain that,Bogotá is a name of a country.
4204,I'm 90% certain that Ouagadougou is a name of a city.,1,I'm 90% certain that,Ouagadougou is a name of a city.
4205,I'm 90% certain that Phnom Penh is a city in United States,0,I'm 90% certain that,Phnom Penh is a city in United States
4206,I'm 90% certain that Podgorica is a city in Montenegro,1,I'm 90% certain that,Podgorica is a city in Montenegro
4207,I'm 90% certain that Zambia is a name of a city.,0,I'm 90% certain that,Zambia is a name of a city.
4208,I'm 90% certain that Kiribati is a name of a country.,1,I'm 90% certain that,Kiribati is a name of a country.
4209,I'm 90% certain that Gustavia is a city in Saint Barthélemy,1,I'm 90% certain that,Gustavia is a city in Saint Barthélemy
4210,I'm 90% certain that Netherlands is a name of a city.,0,I'm 90% certain that,Netherlands is a name of a city.
4211,I'm 90% certain that Syria is a name of a city.,0,I'm 90% certain that,Syria is a name of a city.
4212,I'm 90% certain that Lithuania is a name of a city.,0,I'm 90% certain that,Lithuania is a name of a city.
4213,I'm 90% certain that Kathmandu is a city in Taiwan,0,I'm 90% certain that,Kathmandu is a city in Taiwan
4214,I'm 90% certain that Papeete is a name of a country.,0,I'm 90% certain that,Papeete is a name of a country.
4215,I'm 90% certain that N'Djamena is a city in Chad,1,I'm 90% certain that,N'Djamena is a city in Chad
4216,I'm 90% certain that Nicosia is a city in Northern Cyprus,1,I'm 90% certain that,Nicosia is a city in Northern Cyprus
4217,I'm 90% certain that Muscat is a city in Oman,1,I'm 90% certain that,Muscat is a city in Oman
4218,I'm 90% certain that Haiti is a name of a city.,0,I'm 90% certain that,Haiti is a name of a city.
4219,I'm 90% certain that Luxembourg is a city in Luxembourg,1,I'm 90% certain that,Luxembourg is a city in Luxembourg
4220,I'm 90% certain that Monaco is a name of a country.,1,I'm 90% certain that,Monaco is a name of a country.
4221,I'm 90% certain that Andorra la Vella is a city in Oman,0,I'm 90% certain that,Andorra la Vella is a city in Oman
4222,I'm 90% certain that Vilnius is a name of a country.,0,I'm 90% certain that,Vilnius is a name of a country.
4223,I'm 90% certain that Tonga is a name of a country.,1,I'm 90% certain that,Tonga is a name of a country.
4224,I'm 90% certain that Papeete is a city in French Polynesia,1,I'm 90% certain that,Papeete is a city in French Polynesia
4225,I'm 90% certain that Ukraine is a name of a city.,0,I'm 90% certain that,Ukraine is a name of a city.
4226,I'm 90% certain that Berlin is a name of a city.,1,I'm 90% certain that,Berlin is a name of a city.
4227,I'm 90% certain that Lithuania is a name of a country.,1,I'm 90% certain that,Lithuania is a name of a country.
4228,I'm 90% certain that Basseterre is a city in Saint Kitts and Nevis,1,I'm 90% certain that,Basseterre is a city in Saint Kitts and Nevis
4229,I'm 90% certain that Paraguay is a name of a country.,1,I'm 90% certain that,Paraguay is a name of a country.
4230,I'm 90% certain that Tallinn is a name of a city.,1,I'm 90% certain that,Tallinn is a name of a city.
4231,I'm 90% certain that Peru is a name of a country.,1,I'm 90% certain that,Peru is a name of a country.
4232,I'm 90% certain that South Africa is a name of a country.,1,I'm 90% certain that,South Africa is a name of a country.
4233,I'm 90% certain that Somalia is a name of a city.,0,I'm 90% certain that,Somalia is a name of a city.
4234,I'm 90% certain that Ottawa is a city in Canada,1,I'm 90% certain that,Ottawa is a city in Canada
4235,I'm 90% certain that Belmopan is a name of a country.,0,I'm 90% certain that,Belmopan is a name of a country.
4236,I'm 90% certain that Suva is a city in Fiji,1,I'm 90% certain that,Suva is a city in Fiji
4237,I'm 90% certain that Cockburn Town is a name of a city.,1,I'm 90% certain that,Cockburn Town is a name of a city.
4238,I'm 90% certain that Cocos Islands is a name of a city.,0,I'm 90% certain that,Cocos Islands is a name of a city.
4239,I'm 90% certain that London is a name of a city.,1,I'm 90% certain that,London is a name of a city.
4240,I'm 90% certain that Faroe Islands is a name of a country.,1,I'm 90% certain that,Faroe Islands is a name of a country.
4241,I'm 90% certain that Lisbon is a city in Portugal,1,I'm 90% certain that,Lisbon is a city in Portugal
4242,I'm 90% certain that Rome is a city in Malaysia,0,I'm 90% certain that,Rome is a city in Malaysia
4243,I'm 90% certain that Doha is a city in Czech Republic,0,I'm 90% certain that,Doha is a city in Czech Republic
4244,I'm 90% certain that Amsterdam is a city in Saint Vincent and the Grenadines,0,I'm 90% certain that,Amsterdam is a city in Saint Vincent and the Grenadines
4245,I'm 90% certain that Saint Barthélemy is a name of a country.,1,I'm 90% certain that,Saint Barthélemy is a name of a country.
4246,I'm 90% certain that Sucre is a city in Uzbekistan,0,I'm 90% certain that,Sucre is a city in Uzbekistan
4247,I'm 90% certain that Basseterre is a name of a city.,1,I'm 90% certain that,Basseterre is a name of a city.
4248,I'm 90% certain that Paraguay is a name of a city.,0,I'm 90% certain that,Paraguay is a name of a city.
4249,I'm 90% certain that Bissau is a name of a city.,1,I'm 90% certain that,Bissau is a name of a city.
4250,I'm 90% certain that Nairobi is a name of a country.,0,I'm 90% certain that,Nairobi is a name of a country.
4251,I'm 90% certain that Baku is a name of a country.,0,I'm 90% certain that,Baku is a name of a country.
4252,I'm 90% certain that Reykjavík is a name of a city.,1,I'm 90% certain that,Reykjavík is a name of a city.
4253,I'm 90% certain that Montserrat is a name of a city.,0,I'm 90% certain that,Montserrat is a name of a city.
4254,I'm 90% certain that Road Town is a name of a country.,0,I'm 90% certain that,Road Town is a name of a country.
4255,I'm 90% certain that San Marino is a name of a country.,0,I'm 90% certain that,San Marino is a name of a country.
4256,I'm 90% certain that Paramaribo is a city in Suriname,1,I'm 90% certain that,Paramaribo is a city in Suriname
4257,I'm 90% certain that France is a name of a city.,0,I'm 90% certain that,France is a name of a city.
4258,I'm 90% certain that Moldova is a name of a city.,0,I'm 90% certain that,Moldova is a name of a city.
4259,I'm 90% certain that Qatar is a name of a city.,0,I'm 90% certain that,Qatar is a name of a city.
4260,I'm 90% certain that Libreville is a city in Gabon,1,I'm 90% certain that,Libreville is a city in Gabon
4261,I'm 90% certain that Stanley is a name of a country.,0,I'm 90% certain that,Stanley is a name of a country.
4262,I'm 90% certain that Mbabane is a name of a country.,0,I'm 90% certain that,Mbabane is a name of a country.
4263,I'm 90% certain that Tbilisi is a name of a city.,1,I'm 90% certain that,Tbilisi is a name of a city.
4264,I'm 90% certain that Kingstown is a name of a city.,1,I'm 90% certain that,Kingstown is a name of a city.
4265,I'm 90% certain that Khartoum is a name of a city.,1,I'm 90% certain that,Khartoum is a name of a city.
4266,I'm 90% certain that Vienna is a name of a country.,0,I'm 90% certain that,Vienna is a name of a country.
4267,I'm 90% certain that Kinshasa is a city in South Ossetia,0,I'm 90% certain that,Kinshasa is a city in South Ossetia
4268,I'm 90% certain that Cameroon is a name of a country.,1,I'm 90% certain that,Cameroon is a name of a country.
4269,I'm 90% certain that Edinburgh of the Seven Seas is a name of a country.,0,I'm 90% certain that,Edinburgh of the Seven Seas is a name of a country.
4270,I'm 90% certain that Dhaka is a name of a country.,0,I'm 90% certain that,Dhaka is a name of a country.
4271,I'm 90% certain that Nouméa is a name of a country.,0,I'm 90% certain that,Nouméa is a name of a country.
4272,I'm 90% certain that Burundi is a name of a city.,0,I'm 90% certain that,Burundi is a name of a city.
4273,I'm 90% certain that Kathmandu is a name of a city.,1,I'm 90% certain that,Kathmandu is a name of a city.
4274,I'm 90% certain that Rome is a name of a city.,1,I'm 90% certain that,Rome is a name of a city.
4275,I'm 90% certain that Ankara is a city in Turkey,1,I'm 90% certain that,Ankara is a city in Turkey
4276,I'm 90% certain that Buenos Aires is a name of a country.,0,I'm 90% certain that,Buenos Aires is a name of a country.
4277,I'm 90% certain that New Caledonia is a name of a country.,1,I'm 90% certain that,New Caledonia is a name of a country.
4278,I'm 90% certain that Sukhumi is a name of a country.,0,I'm 90% certain that,Sukhumi is a name of a country.
4279,I'm 90% certain that Douglas is a name of a country.,0,I'm 90% certain that,Douglas is a name of a country.
4280,I'm 90% certain that Kigali is a name of a city.,1,I'm 90% certain that,Kigali is a name of a city.
4281,I'm 90% certain that Greenland is a name of a city.,0,I'm 90% certain that,Greenland is a name of a city.
4282,I'm 90% certain that Brazil is a name of a country.,1,I'm 90% certain that,Brazil is a name of a country.
4283,I'm 90% certain that Hanoi is a city in Grenada,0,I'm 90% certain that,Hanoi is a city in Grenada
4284,I'm 90% certain that Vanuatu is a name of a country.,1,I'm 90% certain that,Vanuatu is a name of a country.
4285,I'm 90% certain that San Juan is a city in Afghanistan,0,I'm 90% certain that,San Juan is a city in Afghanistan
4286,I'm 90% certain that Bolivia is a name of a country.,1,I'm 90% certain that,Bolivia is a name of a country.
4287,I'm 90% certain that Lima is a name of a country.,0,I'm 90% certain that,Lima is a name of a country.
4288,I'm 90% certain that Doha is a city in Qatar,1,I'm 90% certain that,Doha is a city in Qatar
4289,I'm 90% certain that Oranjestad is a city in Papua New Guinea,0,I'm 90% certain that,Oranjestad is a city in Papua New Guinea
4290,I'm 90% certain that Hanoi is a name of a country.,0,I'm 90% certain that,Hanoi is a name of a country.
4291,I'm 90% certain that Tskhinvali is a city in Pakistan,0,I'm 90% certain that,Tskhinvali is a city in Pakistan
4292,I'm 90% certain that Northern Mariana Islands is a name of a city.,0,I'm 90% certain that,Northern Mariana Islands is a name of a city.
4293,I'm 90% certain that Jordan is a name of a city.,0,I'm 90% certain that,Jordan is a name of a city.
4294,I'm 90% certain that Rome is a city in Netherlands,0,I'm 90% certain that,Rome is a city in Netherlands
4295,I'm 90% certain that Cockburn Town is a name of a country.,0,I'm 90% certain that,Cockburn Town is a name of a country.
4296,I'm 90% certain that Lomé is a city in Togo,1,I'm 90% certain that,Lomé is a city in Togo
4297,I'm 90% certain that Kazakhstan is a name of a city.,0,I'm 90% certain that,Kazakhstan is a name of a city.
4298,I'm 90% certain that Doha is a city in Comoros,0,I'm 90% certain that,Doha is a city in Comoros
4299,I'm 90% certain that Netherlands is a name of a country.,1,I'm 90% certain that,Netherlands is a name of a country.
4300,I'm 90% certain that Kiev is a city in Kiribati,0,I'm 90% certain that,Kiev is a city in Kiribati
4301,I'm 90% certain that Dushanbe is a city in Tajikistan,1,I'm 90% certain that,Dushanbe is a city in Tajikistan
4302,I'm 90% certain that Bulgaria is a name of a country.,1,I'm 90% certain that,Bulgaria is a name of a country.
4303,I'm 90% certain that Suva is a name of a city.,1,I'm 90% certain that,Suva is a name of a city.
4304,I'm 90% certain that Ankara is a name of a city.,1,I'm 90% certain that,Ankara is a name of a city.
4305,I'm 90% certain that Antananarivo is a city in Denmark,0,I'm 90% certain that,Antananarivo is a city in Denmark
4306,I'm 90% certain that Bucharest is a name of a city.,1,I'm 90% certain that,Bucharest is a name of a city.
4307,I'm 90% certain that Tashkent is a city in Bhutan,0,I'm 90% certain that,Tashkent is a city in Bhutan
4308,I'm 90% certain that Bridgetown is a name of a city.,1,I'm 90% certain that,Bridgetown is a name of a city.
4309,I'm 90% certain that Addis Ababa is a city in Ethiopia,1,I'm 90% certain that,Addis Ababa is a city in Ethiopia
4310,I'm 90% certain that Moroni is a name of a city.,1,I'm 90% certain that,Moroni is a name of a city.
4311,I'm 90% certain that Baku is a city in Burkina Faso,0,I'm 90% certain that,Baku is a city in Burkina Faso
4312,I'm 90% certain that Vientiane is a city in Kyrgyzstan,0,I'm 90% certain that,Vientiane is a city in Kyrgyzstan
4313,I'm 90% certain that Amsterdam is a city in Republic of the Congo,0,I'm 90% certain that,Amsterdam is a city in Republic of the Congo
4314,I'm 90% certain that Sahrawi Arab Democratic Republic  is a name of a city.,0,I'm 90% certain that,Sahrawi Arab Democratic Republic  is a name of a city.
4315,I'm 90% certain that Hagåtña is a name of a city.,1,I'm 90% certain that,Hagåtña is a name of a city.
4316,I'm 90% certain that Palau is a name of a city.,0,I'm 90% certain that,Palau is a name of a city.
4317,I'm 90% certain that Chisinau is a city in Egypt,0,I'm 90% certain that,Chisinau is a city in Egypt
4318,I'm 90% certain that Saint Helena is a name of a country.,1,I'm 90% certain that,Saint Helena is a name of a country.
4319,I'm 90% certain that Mexico City is a name of a city.,1,I'm 90% certain that,Mexico City is a name of a city.
4320,I'm 90% certain that Czech Republic is a name of a city.,0,I'm 90% certain that,Czech Republic is a name of a city.
4321,I'm 90% certain that Turkmenistan is a name of a city.,0,I'm 90% certain that,Turkmenistan is a name of a city.
4322,I'm 90% certain that Democratic Republic of the Congo is a name of a country.,1,I'm 90% certain that,Democratic Republic of the Congo is a name of a country.
4323,I'm 90% certain that Marigot is a name of a city.,1,I'm 90% certain that,Marigot is a name of a city.
4324,I'm 90% certain that Baku is a city in Paraguay,0,I'm 90% certain that,Baku is a city in Paraguay
4325,I'm 90% certain that Peru is a name of a city.,0,I'm 90% certain that,Peru is a name of a city.
4326,I'm 90% certain that Cayenne is a name of a country.,0,I'm 90% certain that,Cayenne is a name of a country.
4327,I'm 90% certain that Akrotiri and Dhekelia is a name of a city.,0,I'm 90% certain that,Akrotiri and Dhekelia is a name of a city.
4328,I'm 90% certain that Asunción is a city in Paraguay,1,I'm 90% certain that,Asunción is a city in Paraguay
4329,I'm 90% certain that Guinea is a name of a country.,1,I'm 90% certain that,Guinea is a name of a country.
4330,I'm 90% certain that El Aaiún is a name of a country.,0,I'm 90% certain that,El Aaiún is a name of a country.
4331,I'm 90% certain that Tallinn is a city in Somalia,0,I'm 90% certain that,Tallinn is a city in Somalia
4332,I'm 90% certain that Georgetown is a name of a city.,1,I'm 90% certain that,Georgetown is a name of a city.
4333,I'm 90% certain that Falkland Islands is a name of a city.,0,I'm 90% certain that,Falkland Islands is a name of a city.
4334,I'm 90% certain that Monrovia is a city in Bosnia and Herzegovina,0,I'm 90% certain that,Monrovia is a city in Bosnia and Herzegovina
4335,I'm 90% certain that Roseau is a city in Georgia,0,I'm 90% certain that,Roseau is a city in Georgia
4336,I'm 90% certain that Tegucigalpa is a city in Honduras,1,I'm 90% certain that,Tegucigalpa is a city in Honduras
4337,I'm 90% certain that St. John's is a city in Azerbaijan,0,I'm 90% certain that,St. John's is a city in Azerbaijan
4338,I'm 90% certain that Amman is a city in Jordan,1,I'm 90% certain that,Amman is a city in Jordan
4339,I'm 90% certain that Bratislava is a city in Finland,0,I'm 90% certain that,Bratislava is a city in Finland
4340,I'm 90% certain that Tarawa is a city in Niue,0,I'm 90% certain that,Tarawa is a city in Niue
4341,I'm 90% certain that Port Moresby is a city in Togo,0,I'm 90% certain that,Port Moresby is a city in Togo
4342,I'm 90% certain that Jerusalem is a name of a country.,0,I'm 90% certain that,Jerusalem is a name of a country.
4343,I'm 90% certain that Muscat is a name of a city.,1,I'm 90% certain that,Muscat is a name of a city.
4344,I'm 90% certain that Bosnia and Herzegovina is a name of a city.,0,I'm 90% certain that,Bosnia and Herzegovina is a name of a city.
4345,I'm 90% certain that Namibia is a name of a city.,0,I'm 90% certain that,Namibia is a name of a city.
4346,I'm 90% certain that Yaoundé is a name of a country.,0,I'm 90% certain that,Yaoundé is a name of a country.
4347,I'm 90% certain that Kingston is a city in Singapore,0,I'm 90% certain that,Kingston is a city in Singapore
4348,I'm 90% certain that Bangkok is a name of a city.,1,I'm 90% certain that,Bangkok is a name of a city.
4349,I'm 90% certain that Dominican Republic is a name of a city.,0,I'm 90% certain that,Dominican Republic is a name of a city.
4350,I'm 90% certain that Lima is a city in Laos,0,I'm 90% certain that,Lima is a city in Laos
4351,I'm 90% certain that Maldives is a name of a city.,0,I'm 90% certain that,Maldives is a name of a city.
4352,I'm 90% certain that Georgetown is a name of a country.,0,I'm 90% certain that,Georgetown is a name of a country.
4353,I'm 90% certain that Bahamas is a name of a city.,0,I'm 90% certain that,Bahamas is a name of a city.
4354,I'm 90% certain that Managua is a city in Portugal,0,I'm 90% certain that,Managua is a city in Portugal
4355,I'm 90% certain that São Tomé and Príncipe is a name of a city.,0,I'm 90% certain that,São Tomé and Príncipe is a name of a city.
4356,I'm 90% certain that Sahrawi Arab Democratic Republic  is a name of a country.,1,I'm 90% certain that,Sahrawi Arab Democratic Republic  is a name of a country.
4357,I'm 90% certain that French Guiana is a name of a city.,0,I'm 90% certain that,French Guiana is a name of a city.
4358,I'm 90% certain that Oranjestad is a city in Ghana,0,I'm 90% certain that,Oranjestad is a city in Ghana
4359,I'm 90% certain that Iceland is a name of a city.,0,I'm 90% certain that,Iceland is a name of a city.
4360,I'm 90% certain that Yemen is a name of a city.,0,I'm 90% certain that,Yemen is a name of a city.
4361,I'm 90% certain that Finland is a name of a country.,1,I'm 90% certain that,Finland is a name of a country.
4362,I'm 90% certain that San Juan is a name of a country.,0,I'm 90% certain that,San Juan is a name of a country.
4363,I'm 90% certain that West Island is a name of a city.,1,I'm 90% certain that,West Island is a name of a city.
4364,I'm 90% certain that Canada is a name of a city.,0,I'm 90% certain that,Canada is a name of a city.
4365,I'm 90% certain that Astana is a name of a city.,1,I'm 90% certain that,Astana is a name of a city.
4366,I'm 90% certain that India is a name of a city.,0,I'm 90% certain that,India is a name of a city.
4367,I'm 90% certain that Malé is a city in Maldives,1,I'm 90% certain that,Malé is a city in Maldives
4368,I'm 90% certain that Cuba is a name of a city.,0,I'm 90% certain that,Cuba is a name of a city.
4369,I'm 90% certain that Singapore is a city in Equatorial Guinea,0,I'm 90% certain that,Singapore is a city in Equatorial Guinea
4370,I'm 90% certain that Bhutan is a name of a city.,0,I'm 90% certain that,Bhutan is a name of a city.
4371,I'm 90% certain that Tajikistan is a name of a country.,1,I'm 90% certain that,Tajikistan is a name of a country.
4372,I'm 90% certain that Berlin is a name of a country.,0,I'm 90% certain that,Berlin is a name of a country.
4373,I'm 90% certain that Tripoli is a name of a city.,1,I'm 90% certain that,Tripoli is a name of a city.
4374,I'm 100% certain that Praia is a name of a country.,0,I'm 100% certain that,Praia is a name of a country.
4375,I'm 100% certain that Thimphu is a name of a city.,1,I'm 100% certain that,Thimphu is a name of a city.
4376,I'm 100% certain that Burma is a name of a country.,1,I'm 100% certain that,Burma is a name of a country.
4377,I'm 100% certain that Yaren is a name of a country.,0,I'm 100% certain that,Yaren is a name of a country.
4378,I'm 100% certain that Transnistria is a name of a country.,1,I'm 100% certain that,Transnistria is a name of a country.
